item_id,condition,n_options,gold,order,model_prompt,Subject,Level,Country,Question,Context,Option 1,Option 2,Option 3,Option 4,Option 5,f16_pred,f16_confidence,f16_margin,f16_entropy,f16_token_length,f16_p1,f16_p2,f16_p3,f16_p4,f16_p5,q4km_pred,q4km_confidence,q4km_margin,q4km_entropy,q4km_token_length,q4km_p1,q4km_p2,q4km_p3,q4km_p4,q4km_p5,f16_correct,q4km_correct,q4km_correct_to_wrong,q4km_wrong_to_correct
ammlu_2814,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
المعركة التي شارك فيها الامير طلال بن عبدالله هي:

الخيارات:
1) حرب 1948
2) حرب 1967
3) حرب رمضان
4) حرب باب الواد

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",History,High,Jordan,المعركة التي شارك فيها الامير طلال بن عبدالله هي:,,حرب 1948,حرب 1967,حرب رمضان,حرب باب الواد,,3,0.5562474245639504,0.13251860192285114,0.5589684409963257,103,0.42372882264109923,0.0019903852724112736,0.018033367522539194,0.5562474245639504,0.0,3,0.9079312437216855,0.84416391342539,0.2693790991815019,103,0.0637673302962956,0.002891356007305719,0.02541006997471316,0.9079312437216855,0.0,False,False,False,False
ammlu_2814,permuted,4,2,"[3, 1, 0, 2]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
المعركة التي شارك فيها الامير طلال بن عبدالله هي:

الخيارات:
1) حرب باب الواد
2) حرب 1967
3) حرب 1948
4) حرب رمضان

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",History,High,Jordan,المعركة التي شارك فيها الامير طلال بن عبدالله هي:,,حرب 1948,حرب 1967,حرب رمضان,حرب باب الواد,,0,0.5935450711051542,0.20422262661896928,0.5424401375721856,103,0.5935450711051542,0.0016473491626118272,0.015485135246049142,0.3893224444861849,0.0,3,0.8760459136470911,0.7707179480785672,0.3123137909110398,103,0.10532796556852383,0.001737430826462422,0.016888689957922687,0.8760459136470911,0.0,False,False,False,False
ammlu_7760,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
مفتاح التشفيرفي خوارزمية الخط المتعرج هو :

الخيارات:
1) عدد الأسطر
2) عدد الأعمدة
3) عدد الحروف
4) أ+ب

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Computer Science,High,Jordan,مفتاح التشفيرفي خوارزمية الخط المتعرج هو :,,عدد الأسطر,عدد الأعمدة,عدد الحروف,أ+ب,,0,0.8049147126745783,0.6178040068571938,0.383364592352053,94,0.8049147126745783,0.0021393404937864987,0.005835241014250831,0.18711070581738443,0.0,3,0.8317884010232204,0.6807498907269726,0.374616111831472,94,0.15103851029624785,0.011580673012823528,0.005592415667708202,0.8317884010232204,0.0,True,False,True,False
ammlu_7760,permuted,4,0,"[0, 3, 2, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
مفتاح التشفيرفي خوارزمية الخط المتعرج هو :

الخيارات:
1) عدد الأسطر
2) أ+ب
3) عدد الحروف
4) عدد الأعمدة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Computer Science,High,Jordan,مفتاح التشفيرفي خوارزمية الخط المتعرج هو :,,عدد الأسطر,عدد الأعمدة,عدد الحروف,أ+ب,,0,0.5886860989451752,0.18078135901442616,0.5044909721092723,94,0.5886860989451752,0.0013910895882124582,0.002018071535863256,0.40790473993074905,0.0,3,0.8467764462091864,0.7067781673084476,0.3459461600587149,94,0.13999827890073882,0.010809869408568186,0.0024154054815066096,0.8467764462091864,0.0,True,False,True,False
ammlu_12705,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
.قال الرسول صلى الله عليه وسلم:(من شهد الجنازة حتى يصلى عليها فله قيراط ومن شهدها حتى تدفن فله:

الخيارات:
1) قيراطان
2) 3 أقراط
3) قيراط
4) 4 أقراط

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,Middle,,.قال الرسول صلى الله عليه وسلم:(من شهد الجنازة حتى يصلى عليها فله قيراط ومن شهدها حتى تدفن فله:,,قيراطان,3 أقراط,قيراط,4 أقراط,,3,0.39581407650339656,0.04932617480831453,0.7963598411615112,120,0.25373686409344903,0.003961157708072312,0.34648790169508203,0.39581407650339656,0.0,3,0.6144015105621972,0.360942989506284,0.6727298655573524,120,0.12811963384673708,0.0040203345351526604,0.25345852105591316,0.6144015105621972,0.0,False,False,False,False
ammlu_12705,permuted,4,0,"[0, 3, 2, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
.قال الرسول صلى الله عليه وسلم:(من شهد الجنازة حتى يصلى عليها فله قيراط ومن شهدها حتى تدفن فله:

الخيارات:
1) قيراطان
2) 4 أقراط
3) قيراط
4) 3 أقراط

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,Middle,,.قال الرسول صلى الله عليه وسلم:(من شهد الجنازة حتى يصلى عليها فله قيراط ومن شهدها حتى تدفن فله:,,قيراطان,3 أقراط,قيراط,4 أقراط,,2,0.47990307056744336,0.13366515018969682,0.7491316097956794,120,0.34623792037774653,0.002910017998485337,0.47990307056744336,0.17094899105632486,0.0,3,0.5311421383737828,0.21207809890162055,0.7434154133195561,120,0.3190640394721622,0.013627510688918912,0.13616631146513608,0.5311421383737828,0.0,False,False,False,False
ammlu_7300,original,4,1,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
ما الذي يؤثر على سرعة وأداء الكمبيوتر

الخيارات:
1) وحدة المعالجة المركزية
2) بطاقات الرسوم
3) القرص المدمج
4) القرص الصلب

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Computer Science,Univ,KSA,ما الذي يؤثر على سرعة وأداء الكمبيوتر,,وحدة المعالجة المركزية,بطاقات الرسوم,القرص المدمج,القرص الصلب,,0,0.700870089111484,0.42335967333487545,0.5062310762764808,99,0.700870089111484,0.013981853667826701,0.007637641444080852,0.2775104157766085,0.0,0,0.6700595437393294,0.47265862959514415,0.6326976418275513,99,0.6700595437393294,0.12772465359248233,0.004814888524003106,0.19740091414418523,0.0,False,False,False,False
ammlu_7300,permuted,4,0,"[1, 2, 3, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
ما الذي يؤثر على سرعة وأداء الكمبيوتر

الخيارات:
1) بطاقات الرسوم
2) القرص المدمج
3) القرص الصلب
4) وحدة المعالجة المركزية

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Computer Science,Univ,KSA,ما الذي يؤثر على سرعة وأداء الكمبيوتر,,وحدة المعالجة المركزية,بطاقات الرسوم,القرص المدمج,القرص الصلب,,3,0.9883578737283805,0.9778118763700222,0.04877203854909777,99,0.010545997358358313,0.0002289006628704977,0.0008672282503906058,0.9883578737283805,0.0,3,0.9982877921459818,0.9970069960886238,0.00995127665829321,99,0.0012807960573581014,8.312798694947736e-05,0.0003482838097105738,0.9982877921459818,0.0,False,False,False,False
ammlu_7243,original,2,1,"[0, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

ال يمكن تعديل البيانات الموجودة في ظل نظام التشغيل اإللكتروني لمبيانات:

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Accounting,Univ,Egypt,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

ال يمكن تعديل البيانات الموجودة في ظل نظام التشغيل اإللكتروني لمبيانات:",,صح,خطأ,,,,0,0.8151554802710412,0.6303109605420824,0.6905611407306553,115,0.8151554802710412,0.18484451972895885,0.0,0.0,0.0,1,0.6895020635714837,0.37900412714296744,0.8937474045137614,115,0.31049793642851625,0.6895020635714837,0.0,0.0,0.0,False,True,False,True
ammlu_7243,permuted,2,0,"[1, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

ال يمكن تعديل البيانات الموجودة في ظل نظام التشغيل اإللكتروني لمبيانات:

الخيارات:
1) خطأ
2) صح

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Accounting,Univ,Egypt,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

ال يمكن تعديل البيانات الموجودة في ظل نظام التشغيل اإللكتروني لمبيانات:",,صح,خطأ,,,,1,0.9478017078874607,0.8956034157749214,0.29566275224278393,115,0.05219829211253925,0.9478017078874607,0.0,0.0,0.0,1,0.9742110874664811,0.9484221749329622,0.17281241875841669,115,0.025788912533518896,0.9742110874664811,0.0,0.0,0.0,False,False,False,False
ammlu_8793,original,4,1,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تعتبر منطقة شمال قارة أمريكا الشمالية ووسطها الغربي من المناطق ذات الكثافة سكانية منخفضة وذلك بسبب:-

الخيارات:
1) ارتفاع الحرارة.
2) شده البرودة.
3) عمليات التعدين.
4) سهولة المواصلات.

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Geography,High,,تعتبر منطقة شمال قارة أمريكا الشمالية ووسطها الغربي من المناطق ذات الكثافة سكانية منخفضة وذلك بسبب:-,,ارتفاع الحرارة.,شده البرودة.,عمليات التعدين.,سهولة المواصلات.,,0,0.8435054103611377,0.7039518777238203,0.3582594424451637,116,0.8435054103611377,0.0039398915584330915,0.013001165443111716,0.1395535326373174,0.0,3,0.7446332937166719,0.4937112287446861,0.42813383858327425,116,0.25092206497198577,0.0016938563269940298,0.002750784984348306,0.7446332937166719,0.0,False,False,False,False
ammlu_8793,permuted,4,3,"[2, 0, 3, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تعتبر منطقة شمال قارة أمريكا الشمالية ووسطها الغربي من المناطق ذات الكثافة سكانية منخفضة وذلك بسبب:-

الخيارات:
1) عمليات التعدين.
2) ارتفاع الحرارة.
3) سهولة المواصلات.
4) شده البرودة.

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Geography,High,,تعتبر منطقة شمال قارة أمريكا الشمالية ووسطها الغربي من المناطق ذات الكثافة سكانية منخفضة وذلك بسبب:-,,ارتفاع الحرارة.,شده البرودة.,عمليات التعدين.,سهولة المواصلات.,,0,0.809251826252098,0.6274797734776036,0.38159612361110395,116,0.809251826252098,0.0027158160519606595,0.0062603049214470284,0.1817720527744944,0.0,3,0.5783851695151642,0.16444098939473778,0.522562582491446,116,0.4139441801204264,0.003476758774356437,0.004193891590052976,0.5783851695151642,0.0,False,True,False,True
ammlu_1419,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
عند وصول ساعة الحرارة إلى المنطقة (H) فإنه یجب علیك:

الخيارات:
1) إیقاف سیارتك في مكان آمن لاتخاذ الإجراء الضروري .
2) إیقاف سیارتك في أي مكان في الطریق فورا لاتخاذ الإجراء الضروري .
3) متابعة المسیر في السیارة حتى تصل اقرب كراج.
4) لاشيء مما ذكر.

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Driving Test,,Jordan,عند وصول ساعة الحرارة إلى المنطقة (H) فإنه یجب علیك:,,إیقاف سیارتك في مكان آمن لاتخاذ الإجراء الضروري .,إیقاف سیارتك في أي مكان في الطریق فورا لاتخاذ الإجراء الضروري .,متابعة المسیر في السیارة حتى تصل اقرب كراج.,لاشيء مما ذكر.,,3,0.6583082003813642,0.3226942861249734,0.4882202364218261,158,0.33561391425639076,0.002612584853777864,0.0034653005084670967,0.6583082003813642,0.0,3,0.8833472888904786,0.7757689666404172,0.2860548531697801,158,0.1075783222500615,0.007311126521162601,0.0017632623382971382,0.8833472888904786,0.0,False,False,False,False
